"imei","geo_id","start_time","end_time","research_assistant_name","photo","gps","zone","state","lga","ward","community","nearest_locality","nearest_school_or_clinic","pre_existing_id","water_source_type","distribution_type","lift","water_source_developed_by","water_source_managed_by_federal_","water_source_managed_by_state_go","water_source_managed_by_local_go","water_source_managed_by_communit","water_source_managed_by_individu","water_source_managed_by_internat","water_source_managed_by_private_","water_source_managed_by_other","federal_gov_managing_name","state_gov_managing_name","local_gov_managing_name","community_managing_name","individual_org_managing_name","intl_partner_managing_name","private_org_managing_name","pay_for_water_yn","water_source_used_today_yn","reasons_water_source_not_used_pu","reasons_water_source_not_used_no","reasons_water_source_not_used_ot","reaons_water_source_not_used_di","reaons_water_source_not_used_el","reasons_water_source_not_used_mi","reasons_water_source_not_used_li","reasons_water_source_not_used_ki","reasons_water_source_not_used_po","reasons_water_source_not_used_dr","reasons_water_source_not_used_st","reasons_water_source_not_used_do","water_source_physical_state","other_close_water_source_yn","season_water_source_used","helped_to_complete_nobody","helped_to_complete_lga_staff","helped_to_complete_community_mem","helped_to_complete_none","_xform_id_string","_surveyor_name","_status","_lga_id","_attachments","_id"
3.55E+014,411017,03/24/11 03:33 PM,03/24/11 03:44 PM,,,,"southeast",,,,,,,,"borehole","single_point","hand_pump","state_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,8743
3.55E+014,411017,03/24/11 04:01 PM,03/24/11 04:06 PM,,,,"southeast",,,,,,,,"borehole","single_point","hand_pump","state_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"poorly_maintained","yes","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,8746
3.55E+014,411017,03/24/11 04:10 PM,03/24/11 04:17 PM,,,,"southeast",,,,,,,,"borehole","single_point","hand_pump","state_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"poorly_maintained","no","dry_seasons",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,8748
3.55E+014,121494,03/28/11 10:35 AM,03/28/11 10:41 AM,,,,"northwest",,,,,,,,"borehole","single_point","solar","local_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"well_maintained","yes","do_not_know",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9187
3.55E+014,121494,03/28/11 10:41 AM,03/28/11 10:45 AM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","local_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9188
3.55E+014,121494,03/28/11 10:49 AM,03/28/11 10:54 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"well_maintained","yes","do_not_know",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9189
3.55E+014,121494,03/28/11 10:55 AM,03/28/11 11:01 AM,,,,"northwest",,,,,,,,"tube_well","single_point","electric","local_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","do_not_know","no",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"well_maintained","yes","do_not_know",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9190
3.55E+014,121494,03/28/11 11:08 AM,03/28/11 11:13 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"well_maintained","yes","do_not_know",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9191
3.55E+014,121494,03/28/11 11:38 AM,03/28/11 11:44 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9192
3.55E+014,121494,03/28/11 11:44 AM,03/28/11 11:48 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9193
3.55E+014,121494,03/28/11 11:48 AM,03/28/11 11:53 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9194
3.55E+014,121494,03/28/11 11:53 AM,03/28/11 11:58 AM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"well_maintained","yes","do_not_know",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9195
3.55E+014,121494,03/28/11 11:58 AM,03/28/11 12:02 PM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9196
3.55E+014,121494,03/28/11 12:02 PM,03/28/11 12:08 PM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9197
3.55E+014,121494,03/28/11 12:08 PM,03/28/11 12:12 PM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9198
3.55E+014,121494,03/28/11 12:39 PM,03/28/11 12:44 PM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9199
3.55E+014,121494,03/29/11 09:26 AM,03/29/11 09:43 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9200
3.55E+014,121494,03/29/11 09:32 AM,03/29/11 09:45 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9201
3.55E+014,121494,03/29/11 09:45 AM,03/29/11 09:50 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9202
3.55E+014,121494,03/29/11 10:24 AM,03/29/11 10:38 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"well_maintained","yes","wet_seasons",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9203
3.55E+014,121494,03/29/11 10:38 AM,03/29/11 10:43 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","dry_seasons",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9204
3.55E+014,121494,03/29/11 11:01 AM,03/29/11 11:12 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"well_maintained","yes","wet_seasons",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9205
3.55E+014,121494,03/29/11 11:13 AM,03/29/11 11:17 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9206
3.55E+014,121494,03/29/11 11:19 AM,03/29/11 11:23 AM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"well_maintained","yes","do_not_know",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9207
3.55E+014,121494,03/29/11 11:24 AM,03/29/11 11:29 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"poorly_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9208
3.55E+014,121494,03/29/11 11:34 AM,03/29/11 11:48 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"well_maintained","yes","do_not_know",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9209
3.55E+014,121494,03/29/11 11:48 AM,03/29/11 11:52 AM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","local_government",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9210
3.55E+014,121494,03/30/11 09:46 AM,03/30/11 09:51 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9211
3.55E+014,121494,03/30/11 09:51 AM,03/30/11 09:55 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9212
3.55E+014,121494,03/30/11 10:41 AM,03/30/11 10:46 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9213
3.55E+014,121494,03/30/11 10:47 AM,03/30/11 10:51 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9214
3.55E+014,121494,03/30/11 11:20 AM,03/30/11 11:27 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9215
3.55E+014,121494,03/30/11 11:29 AM,03/30/11 11:33 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9216
3.55E+014,121494,03/30/11 11:33 AM,03/30/11 12:25 PM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"poorly_maintained","yes","do_not_know",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9217
3.55E+014,121494,03/30/11 12:26 PM,03/30/11 12:30 PM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"poorly_maintained","yes","do_not_know",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9218
3.55E+014,121494,03/29/11 11:11 AM,03/29/11 07:26 PM,,,,"northwest",,,,,,,,"tube_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,9241
3.55E+014,411017,03/28/11 12:49 PM,03/28/11 12:58 PM,,,,"southeast",,,,,,,,"developed_protected_spring_water","multiple_points_beyond_1000m","electric","federal_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"newly_constructed","no","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,3818
3.55E+014,411017,03/28/11 12:40 PM,03/28/11 12:49 PM,,,,"southeast",,,,,,,,"developed_protected_spring_water","multiple_points_beyond_1000m","electric","federal_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"newly_constructed","no","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,3819
3.55E+014,121494,03/28/11 09:27 AM,03/28/11 09:32 AM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","local_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"well_maintained","yes","do_not_know",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,3831
3.55E+014,121494,03/29/11 02:02 PM,03/29/11 02:09 PM,,,,"northwest",,,,,,,,"other","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,3833
3.55E+014,121494,03/29/11 11:44 AM,03/29/11 11:49 AM,,,,"northwest",,,,,,,,"tube_well","single_point","rope_pulley","local_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","do_not_know","do_not_know","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","do_not_know","do_not_know",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,3834
3.55E+014,121494,03/29/11 01:22 PM,03/29/11 01:26 PM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","state_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,3835
3.55E+014,121494,03/29/11 08:52 AM,03/29/11 08:59 AM,,,,"northwest",,,,,,,,"tube_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","poorly_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,3883
3.55E+014,121494,03/29/11 09:00 AM,03/29/11 09:06 AM,,,,"northwest",,,,,,,,"tube_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","poorly_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,3885
3.55E+014,121494,03/29/11 10:27 AM,03/29/11 10:33 AM,,,,"northwest",,,,,,,,"tube_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","poorly_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,3903
3.55E+014,121494,03/29/11 10:19 AM,03/29/11 10:25 AM,,,,"northwest",,,,,,,,"tube_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","poorly_maintained","yes","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,3904
3.55E+014,121494,03/24/11 03:50 PM,03/24/11 03:59 PM,,,,"northwest",,,,,,,,"borehole","single_point","solar","local_government",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","yes","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,4258
3.55E+014,121494,03/24/11 03:59 PM,03/24/11 04:04 PM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"well_maintained","yes","do_not_know",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,4259
3.55E+014,121494,03/25/11 09:15 AM,03/25/11 09:21 AM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","local_government",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,4262
3.55E+014,121494,03/25/11 10:07 AM,03/25/11 10:10 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","state_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,4265
3.55E+014,121494,03/25/11 10:10 AM,03/25/11 10:15 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,4266
3.55E+014,121494,03/25/11 10:36 AM,03/25/11 10:40 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,4269
3.55E+014,121494,03/25/11 10:42 AM,03/25/11 10:47 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,4270
3.55E+014,121494,03/25/11 10:53 AM,03/25/11 10:58 AM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","local_government",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","yes","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,4272
